customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,payment_method,support_calls,late_payments,online_security,tech_support,streaming_service,senior_citizen,family_members,churn
C106025,43,Female,54,Month-to-month,98.31,5023.99,Fiber optic,Mailed check,2,0,Yes,,No,1,1,0
C106026,53,Male,28,Two year,74.39,447.04,Fiber optic,Mailed check,0,3,No,Yes,Yes,0,4,1
C106027,59,Male,19,Month-to-month,69.76,6942.38,Fiber optic,Electronic check,4,3,Yes,Yes,Yes,0,4,0
C106028,54,Male,48,Two year,51.91,8603.25,Fiber optic,Mailed check,1,1,Yes,Yes,Yes,0,3,0
C106029,70,Female,2,Month-to-month,63.02,2832.09,DSL,Mailed check,0,0,No,Yes,No,0,3,0
C106030,39,Male,11,Month-to-month,84.78,2398.11,Fiber optic,Credit card,4,3,Yes,No,No,0,2,1
C106031,59,Male,44,One year,,4087.16,Fiber optic,Mailed check,2,3,Yes,No,No,0,1,0
C106032,29,Male,59,One year,121.77,5617.77,Fiber optic,Mailed check,0,0,No,No,Yes,1,4,0
C106033,59,Male,59,Month-to-month,112.17,1781.77,Fiber optic,Electronic check,0,1,No,Yes,No,0,1,0
C106034,30,Female,38,Two year,55.01,7249.44,No,Electronic check,0,3,Yes,Yes,Yes,1,2,0
C106035,28,Male,25,Month-to-month,32.67,1866.96,Fiber optic,Mailed check,4,1,Yes,Yes,Yes,0,5,0
C106036,71,Male,21,Month-to-month,20.02,148.72,DSL,Credit card,2,0,No,Yes,Yes,0,2,0
C106037,33,Female,42,Month-to-month,97.57,4765.83,Fiber optic,Bank transfer,3,1,Yes,Yes,No,0,4,0
C106038,25,Female,36,Month-to-month,47.48,1124.83,Fiber optic,Credit card,1,0,Yes,No,Yes,0,5,0
C106039,57,Female,9,One year,21.64,6314.32,No,Bank transfer,5,0,No,No,Yes,0,1,0
C106040,74,Male,12,Month-to-month,66.68,1590.48,DSL,Electronic check,2,1,No,No,No,1,4,0
C106041,57,Female,10,Month-to-month,145.06,7374.69,Fiber optic,Mailed check,2,1,Yes,Yes,Yes,0,1,0
C106042,62,Female,59,Month-to-month,109.69,4286.28,Fiber optic,Credit card,2,0,Yes,Yes,No,0,5,0
C106043,19,Female,5,Month-to-month,131.51,5139.87,Fiber optic,Credit card,2,1,No,Yes,Yes,0,5,1
C106044,47,Male,33,Two year,38.82,1760.61,DSL,Bank transfer,3,1,Yes,No,No,0,5,0
C106045,47,Male,69,Two year,29.53,1405.52,DSL,Bank transfer,1,0,No,,No,0,5,0
C106046,29,Male,63,Month-to-month,21.5,5718.5,Fiber optic,Mailed check,0,1,Yes,Yes,No,0,4,0
C106047,27,Female,29,Month-to-month,144.24,2373.6,DSL,Mailed check,2,0,No,No,Yes,0,4,0
C106048,61,Male,18,Two year,59.03,3534.74,DSL,Electronic check,3,0,No,No,Yes,0,4,0
C106049,28,Female,6,Month-to-month,79.74,4367.1,Fiber optic,Mailed check,2,1,No,No,Yes,0,1,0
C106050,32,Female,53,Month-to-month,71.29,2143.74,No,Credit card,3,1,Yes,Yes,Yes,0,3,0
C106051,33,Female,32,Month-to-month,114.96,7179.27,Fiber optic,Credit card,0,0,Yes,No,Yes,0,4,0
C106052,34,Male,42,Month-to-month,60.3,8460.88,Fiber optic,Credit card,0,0,No,No,Yes,0,4,0
C106053,43,Female,47,Two year,89.61,3943.85,DSL,Bank transfer,4,1,No,Yes,Yes,0,5,0
C106054,19,Female,31,One year,149.43,8266.18,Fiber optic,Mailed check,4,3,Yes,Yes,No,0,3,1
C106055,67,Male,62,Two year,77.73,7955.88,DSL,Mailed check,2,0,,No,Yes,0,1,0
C106056,29,Female,56,Month-to-month,91.67,1577.82,Fiber optic,Bank transfer,2,1,No,Yes,Yes,0,4,0
C106057,68,Female,11,Month-to-month,85.33,1643.1,DSL,Credit card,2,1,No,No,No,0,5,1
C106058,43,Female,26,Two year,124.41,4348.91,Fiber optic,Bank transfer,3,1,Yes,No,No,0,1,0
C106059,40,Male,27,Two year,54.69,4780.13,Fiber optic,Electronic check,2,1,No,No,No,0,4,0
C106060,35,Female,57,One year,42.16,3136.05,No,Credit card,1,0,Yes,No,Yes,0,4,0
C106061,49,Male,27,Month-to-month,118.03,2885.0,DSL,Credit card,2,3,No,No,No,0,1,0
C106062,66,Male,59,One year,74.03,3939.17,Fiber optic,Electronic check,2,3,Yes,Yes,Yes,0,1,0
C106063,55,Female,62,Month-to-month,138.78,6245.27,Fiber optic,Credit card,0,0,Yes,Yes,Yes,0,4,0
C106064,74,Female,20,Month-to-month,103.74,851.1,Fiber optic,Credit card,5,0,Yes,Yes,Yes,0,3,0
C106065,64,Female,3,One year,93.36,6424.18,Fiber optic,Mailed check,3,0,Yes,Yes,Yes,0,5,0
C106066,20,Female,16,One year,29.16,8343.54,Fiber optic,Credit card,1,2,No,Yes,Yes,0,1,0
C106067,55,Male,44,One year,114.95,6895.21,Fiber optic,Credit card,3,4,No,Yes,Yes,1,3,1
C106068,20,Male,30,One year,109.19,1805.92,DSL,Bank transfer,3,1,No,No,No,1,4,0
C106069,47,Female,40,Month-to-month,103.21,878.58,No,Electronic check,5,4,No,No,Yes,0,5,1
C106070,18,Male,65,Month-to-month,54.83,4464.39,DSL,Credit card,2,0,No,Yes,Yes,1,5,0
C106071,47,Female,29,One year,143.08,8612.01,No,Bank transfer,3,1,Yes,Yes,No,0,3,0
C106072,62,Female,30,Month-to-month,61.82,7389.63,Fiber optic,Credit card,1,0,No,No,Yes,0,2,1
C106073,49,Female,32,Month-to-month,39.79,5108.33,Fiber optic,Bank transfer,0,1,Yes,Yes,No,0,2,0
C106074,45,Female,10,Month-to-month,148.34,1372.53,DSL,Bank transfer,2,1,No,No,No,0,1,0
C106075,38,Male,51,Month-to-month,117.01,6453.15,Fiber optic,Electronic check,3,1,No,Yes,Yes,0,5,0
C106076,75,Male,8,Two year,73.92,7335.68,Fiber optic,Bank transfer,2,1,Yes,No,No,1,4,0
C106077,63,Female,51,Month-to-month,141.67,8422.12,Fiber optic,Mailed check,0,3,No,Yes,No,0,3,0
C106078,30,Female,36,Month-to-month,31.85,5547.83,DSL,Credit card,0,2,No,Yes,Yes,0,1,0
C106079,44,Male,55,One year,31.4,4678.75,Fiber optic,Mailed check,1,2,No,No,No,1,3,0
C106080,53,Male,35,Month-to-month,108.72,5610.72,DSL,Mailed check,0,0,No,Yes,No,1,5,0
C106081,24,Male,36,Two year,43.14,8494.95,DSL,Electronic check,3,0,No,No,Yes,0,1,0
C106082,39,Female,56,Month-to-month,139.23,5690.33,DSL,Mailed check,3,2,Yes,Yes,Yes,0,2,0
C106083,27,Male,36,Two year,129.25,2392.57,Fiber optic,Electronic check,0,1,Yes,Yes,No,1,2,0
C106084,56,Female,61,Month-to-month,59.83,5761.75,Fiber optic,Credit card,1,1,Yes,Yes,No,0,4,0
C106085,70,Female,62,Month-to-month,135.55,7929.73,No,Credit card,3,2,Yes,Yes,Yes,0,5,1
C106086,32,Male,25,Month-to-month,25.58,5146.32,Fiber optic,Electronic check,2,0,Yes,No,Yes,0,5,0
C106087,32,Female,64,Month-to-month,91.32,4574.02,Fiber optic,Bank transfer,5,3,No,Yes,No,0,4,1
C106088,21,Male,60,Two year,141.62,6626.99,Fiber optic,Electronic check,2,0,No,Yes,No,0,4,0
C106089,49,Female,57,Month-to-month,131.2,5982.8,Fiber optic,Electronic check,5,1,Yes,Yes,Yes,1,1,0
C106090,40,Female,70,One year,66.29,604.52,Fiber optic,Mailed check,1,1,No,Yes,Yes,0,2,0
C106091,72,Female,52,Month-to-month,43.77,6555.27,Fiber optic,Credit card,1,1,No,Yes,Yes,1,5,0
C106092,23,Female,56,Two year,47.37,3727.19,DSL,Credit card,2,0,No,No,Yes,0,4,0
C106093,41,Female,63,One year,86.89,8473.99,DSL,Credit card,7,1,Yes,Yes,No,0,1,0
C106094,37,Female,68,Month-to-month,97.58,8740.15,DSL,Electronic check,2,0,No,Yes,Yes,0,5,0
C106095,75,Male,20,Month-to-month,24.27,4093.78,DSL,Electronic check,1,3,No,No,No,1,3,0
C106096,54,Male,54,One year,73.76,8722.27,Fiber optic,Credit card,1,0,Yes,Yes,Yes,0,5,0
C106097,37,Female,1,Month-to-month,127.95,2866.3,Fiber optic,Electronic check,0,0,No,Yes,Yes,1,3,0
C106098,29,Male,10,Month-to-month,77.76,6175.54,Fiber optic,Credit card,4,1,No,No,No,0,2,0
C106099,50,Female,23,One year,41.99,,DSL,Mailed check,2,1,No,No,Yes,1,1,0
C106100,45,Male,51,Two year,144.13,1390.41,Fiber optic,Mailed check,3,4,Yes,No,No,1,2,0
C106101,25,Male,24,Two year,54.62,7794.28,DSL,Electronic check,1,1,Yes,Yes,No,0,2,0
C106102,18,Female,13,One year,123.8,8054.68,DSL,Bank transfer,3,1,Yes,No,No,0,5,0
C106103,54,Male,29,Month-to-month,45.19,4840.24,Fiber optic,Credit card,2,2,No,Yes,Yes,1,5,0
C106104,39,Female,58,Two year,75.01,3123.98,Fiber optic,Mailed check,4,4,No,Yes,Yes,0,2,0
C106105,23,Male,43,Month-to-month,83.75,4114.11,Fiber optic,Bank transfer,2,0,No,Yes,No,0,1,0
C106106,38,Female,10,Month-to-month,85.08,7839.66,DSL,Mailed check,5,1,No,Yes,No,1,5,1
C106107,49,Male,31,Two year,87.14,1977.84,No,Credit card,0,2,Yes,Yes,Yes,0,3,0
C106108,52,Female,14,Month-to-month,49.24,2724.35,No,Credit card,1,0,No,Yes,Yes,0,2,0
C106109,32,Male,34,Month-to-month,87.07,7090.44,Fiber optic,Mailed check,2,1,No,No,No,0,5,0
C106110,22,Female,17,One year,82.62,8423.9,No,Electronic check,0,3,Yes,,Yes,0,1,0
C106111,73,Male,21,Month-to-month,47.13,927.05,DSL,Credit card,2,0,No,No,No,0,5,0
C106112,63,Female,67,Month-to-month,148.46,7253.57,Fiber optic,Bank transfer,0,1,,No,Yes,0,5,0
C106113,67,Male,58,Month-to-month,132.52,5841.11,No,Bank transfer,1,2,No,No,Yes,0,4,0
C106114,65,Female,8,Month-to-month,135.38,2153.87,Fiber optic,Electronic check,2,2,Yes,Yes,Yes,0,1,0
C106115,23,Male,38,Two year,109.12,6826.77,Fiber optic,Mailed check,1,0,No,Yes,No,1,5,0
C106116,42,Female,26,Month-to-month,40.79,6578.45,DSL,Credit card,2,1,Yes,No,Yes,0,4,0
C106117,73,Female,64,Month-to-month,93.85,1364.07,DSL,Credit card,4,0,No,No,No,1,2,0
C106118,63,Female,30,Month-to-month,126.79,4570.03,DSL,Electronic check,4,2,Yes,No,No,0,5,0
C106119,73,Female,9,One year,25.04,6848.79,Fiber optic,Credit card,3,1,No,No,No,0,1,0
C106120,57,Male,32,One year,84.46,,DSL,Credit card,2,1,Yes,Yes,No,1,3,0
C106121,46,Male,11,Month-to-month,71.5,4218.62,DSL,Bank transfer,1,0,No,No,Yes,0,2,0
C106122,24,Male,34,Month-to-month,47.58,1174.6,Fiber optic,Bank transfer,2,2,Yes,Yes,No,0,4,0
C106123,57,Female,18,One year,69.17,2830.83,Fiber optic,Mailed check,4,1,Yes,No,Yes,0,1,1
C106124,30,Female,19,Month-to-month,147.85,2039.71,Fiber optic,Bank transfer,2,0,Yes,No,Yes,0,5,0
C106125,55,Female,54,Month-to-month,114.02,4595.13,Fiber optic,Mailed check,1,1,No,Yes,No,1,4,1
C106126,35,Female,37,Month-to-month,58.94,1356.82,Fiber optic,Bank transfer,1,2,Yes,No,No,0,1,0
C106127,19,Female,12,Month-to-month,98.7,3510.04,Fiber optic,Mailed check,3,0,Yes,Yes,No,0,2,1
C106128,25,Male,4,Two year,52.07,2548.95,Fiber optic,Credit card,3,5,No,No,No,0,3,1
C106129,28,Male,43,Two year,99.41,6739.84,DSL,Credit card,1,0,Yes,Yes,No,0,2,0
C106130,50,Male,27,One year,136.5,6327.06,Fiber optic,Bank transfer,4,0,Yes,Yes,No,0,3,0
C106131,71,Female,51,Two year,92.39,944.88,Fiber optic,Credit card,4,0,Yes,No,Yes,0,3,0
C106132,55,Female,5,One year,115.33,8586.01,Fiber optic,Mailed check,2,1,No,Yes,Yes,0,5,1
C106133,65,Female,6,Two year,78.93,6727.68,DSL,Electronic check,2,0,Yes,Yes,No,0,1,0
C106134,44,Female,56,Month-to-month,88.14,5582.03,DSL,Electronic check,1,1,No,Yes,Yes,0,5,0
C106135,37,Female,68,Month-to-month,110.36,4351.54,Fiber optic,Credit card,2,0,No,Yes,No,1,1,0
C106136,29,Female,44,One year,125.61,1683.51,DSL,Credit card,2,3,,Yes,Yes,0,5,0
C106137,60,Female,15,One year,105.73,8661.94,No,Bank transfer,1,0,Yes,Yes,No,0,1,0
C106138,48,Male,42,Month-to-month,147.07,169.94,No,Bank transfer,0,0,No,Yes,Yes,0,5,0
C106139,44,Male,11,Month-to-month,126.58,,Fiber optic,Mailed check,1,1,Yes,No,No,0,1,1
C106140,49,Female,11,Month-to-month,121.03,4616.25,No,Mailed check,0,3,Yes,Yes,No,0,1,0
C106141,27,Female,66,Month-to-month,129.86,8132.98,Fiber optic,Electronic check,2,0,No,No,No,0,5,0
C106142,20,Female,27,Month-to-month,56.56,3488.21,DSL,Mailed check,4,0,Yes,No,Yes,0,2,0
C106143,62,Male,58,Month-to-month,76.17,4715.94,Fiber optic,Credit card,0,0,No,Yes,Yes,0,5,0
C106144,44,Male,72,Two year,93.38,6706.82,DSL,Credit card,1,1,No,No,Yes,0,1,0
C106145,52,Female,21,One year,80.11,523.34,Fiber optic,Bank transfer,2,1,Yes,No,No,0,1,0
C106146,48,Male,21,Two year,130.17,584.83,DSL,Credit card,5,2,Yes,Yes,Yes,1,2,1
C106147,32,Male,72,Two year,23.52,1983.89,Fiber optic,Mailed check,3,0,No,No,Yes,0,2,1
C106148,33,Male,1,Month-to-month,47.19,1403.18,Fiber optic,Mailed check,3,1,No,Yes,Yes,0,1,1
C106149,30,Female,58,Month-to-month,134.62,157.35,DSL,Bank transfer,0,2,No,No,No,0,1,1
C106150,66,Male,13,Month-to-month,27.68,5644.61,No,Mailed check,2,1,No,Yes,No,0,1,0
C106151,52,Male,6,Two year,49.51,7183.85,No,Bank transfer,2,1,Yes,Yes,No,0,3,0
C106152,69,Female,58,Month-to-month,65.66,8618.32,No,Credit card,2,0,Yes,Yes,Yes,0,2,0
C106153,28,Female,17,One year,117.6,4024.01,Fiber optic,Bank transfer,0,0,Yes,No,Yes,1,5,0
C106154,38,Male,12,Month-to-month,92.82,2589.51,Fiber optic,Mailed check,1,0,Yes,Yes,No,0,2,0
C106155,68,Female,52,Two year,144.1,7788.73,Fiber optic,Mailed check,2,1,Yes,Yes,No,0,3,1
C106156,71,Male,70,Month-to-month,49.62,7615.12,DSL,Electronic check,1,3,No,Yes,Yes,0,2,0
C106157,28,Male,52,Two year,133.38,5661.1,DSL,Bank transfer,4,0,No,Yes,No,0,1,0
C106158,47,Female,37,Month-to-month,56.78,2531.03,DSL,Mailed check,3,1,Yes,No,Yes,0,5,0
C106159,65,Female,3,Month-to-month,51.91,8185.81,Fiber optic,Electronic check,0,1,Yes,No,No,0,1,1
C106160,70,Male,8,One year,84.79,1687.77,Fiber optic,Credit card,5,0,,No,Yes,0,4,0
C106161,52,Female,10,Two year,29.26,488.45,DSL,Credit card,1,1,No,Yes,Yes,0,5,0
C106162,39,Female,47,Month-to-month,69.96,7189.9,DSL,Credit card,1,1,Yes,,Yes,0,5,0
C106163,55,Male,41,Two year,66.24,5116.57,Fiber optic,Credit card,2,1,Yes,Yes,No,1,4,0
C106164,48,Male,64,One year,40.81,2293.56,DSL,Credit card,2,0,Yes,No,No,0,2,0
C106165,31,Male,42,One year,131.9,6070.97,DSL,Bank transfer,2,0,Yes,Yes,No,0,4,0
C106166,41,Male,43,Month-to-month,70.17,6923.78,Fiber optic,Credit card,3,1,No,No,Yes,0,2,1
C106167,67,Male,9,Month-to-month,147.65,7616.46,DSL,Mailed check,2,1,No,No,No,0,1,0
C106168,66,Male,14,Month-to-month,136.96,2610.92,No,Mailed check,2,0,No,No,No,0,4,0
C106169,49,Female,4,Two year,45.33,327.73,Fiber optic,Credit card,3,1,Yes,Yes,No,0,3,0
C106170,53,Female,2,Two year,85.67,4639.35,Fiber optic,Credit card,2,1,Yes,Yes,Yes,0,5,0
C106171,49,Male,1,One year,98.23,7719.1,DSL,Electronic check,2,0,No,No,No,1,4,1
C106172,72,Female,65,Month-to-month,126.46,1949.61,Fiber optic,Bank transfer,2,2,Yes,,No,0,2,0
C106173,32,Female,46,Month-to-month,135.13,3848.02,Fiber optic,Mailed check,0,1,Yes,No,Yes,0,2,0
C106174,60,Male,59,Two year,101.12,2382.14,No,Mailed check,2,1,No,Yes,No,0,4,0
C106175,75,Female,7,Month-to-month,24.57,218.93,Fiber optic,Mailed check,1,1,Yes,Yes,No,0,5,0
C106176,52,Female,66,Two year,82.57,8096.86,Fiber optic,Mailed check,0,0,Yes,Yes,No,0,3,0
C106177,20,Male,15,Month-to-month,135.02,1301.97,DSL,Credit card,0,0,Yes,Yes,Yes,0,4,0
C106178,33,Female,72,Month-to-month,112.83,6924.23,Fiber optic,Credit card,2,0,Yes,No,Yes,0,3,0
C106179,22,Female,47,Two year,133.12,3184.77,DSL,Bank transfer,1,3,No,Yes,No,1,5,1
C106180,38,Male,40,Month-to-month,107.63,2571.37,DSL,Electronic check,2,0,Yes,Yes,No,0,1,0
C106181,27,Female,42,Month-to-month,25.72,8475.16,Fiber optic,Credit card,3,1,No,No,No,0,2,0
C106182,36,Female,51,Two year,145.84,5949.08,DSL,,3,1,Yes,Yes,Yes,0,1,0
C106183,42,Female,35,One year,139.34,6213.61,Fiber optic,Electronic check,2,0,No,No,Yes,1,3,0
C106184,21,Male,41,One year,36.46,6860.91,No,Mailed check,2,2,No,No,Yes,0,5,1
C106185,46,Male,57,One year,34.65,3134.31,Fiber optic,Bank transfer,0,2,No,No,Yes,0,4,0
C106186,36,Female,38,Month-to-month,90.08,5116.61,DSL,Credit card,3,1,Yes,No,Yes,0,3,0
C106187,60,Female,72,Month-to-month,118.42,2504.99,DSL,Bank transfer,2,0,Yes,No,No,0,1,0
C106188,19,Male,8,Month-to-month,69.68,7527.42,Fiber optic,Mailed check,3,0,Yes,Yes,Yes,0,5,0
C106189,27,Male,63,Month-to-month,37.73,5433.84,Fiber optic,Credit card,0,2,Yes,No,No,0,5,1
C106190,60,Female,4,Month-to-month,86.37,2266.32,Fiber optic,Credit card,3,0,No,Yes,No,0,2,0
C106191,42,Male,48,One year,63.88,8107.85,Fiber optic,Credit card,2,1,No,Yes,Yes,0,2,0
C106192,37,Female,52,Month-to-month,65.73,5269.48,Fiber optic,Credit card,1,0,No,No,Yes,0,3,0
C106193,65,Female,38,One year,103.85,4505.77,DSL,Bank transfer,2,1,No,Yes,No,0,2,0
C106194,36,Male,5,Month-to-month,135.13,406.94,Fiber optic,Credit card,1,0,Yes,No,Yes,0,5,0
C106195,40,Male,70,Month-to-month,92.62,8197.24,No,Electronic check,0,0,Yes,No,No,1,3,0
C106196,41,Female,24,Month-to-month,109.39,8575.24,DSL,Credit card,3,2,Yes,,Yes,0,1,0
C106197,28,Female,17,Two year,105.79,5107.13,Fiber optic,Mailed check,0,1,Yes,Yes,No,0,2,0
C106198,63,Male,26,Month-to-month,91.65,4038.37,Fiber optic,Bank transfer,5,2,No,Yes,No,0,5,1
C106199,51,Female,3,One year,60.4,3300.13,Fiber optic,Electronic check,2,1,No,Yes,No,0,2,1
C106200,72,Male,2,One year,69.11,2485.63,Fiber optic,,1,2,Yes,Yes,Yes,0,4,0
C106201,45,Male,2,Month-to-month,61.04,5213.31,Fiber optic,Credit card,5,1,Yes,Yes,Yes,0,4,1
C106202,22,Male,22,Month-to-month,139.27,1240.05,Fiber optic,Mailed check,3,2,No,No,Yes,0,5,1
C106203,22,Male,71,Two year,127.46,8280.65,Fiber optic,Bank transfer,2,0,Yes,Yes,No,0,3,0
C106204,68,Male,4,Month-to-month,95.32,1666.03,Fiber optic,Bank transfer,2,1,No,No,No,0,5,1
C106205,38,Female,38,Month-to-month,138.59,6735.07,No,Credit card,7,2,No,No,No,0,3,0
C106206,29,Male,70,One year,135.23,2831.3,Fiber optic,Electronic check,2,2,No,No,No,0,4,0
C106207,67,Male,52,One year,140.6,2112.03,No,Bank transfer,0,1,Yes,Yes,Yes,0,1,0
C106208,21,Male,31,Month-to-month,48.83,5065.04,DSL,Bank transfer,2,1,Yes,Yes,Yes,1,3,0
C106209,71,Male,26,Month-to-month,113.28,6909.61,DSL,Electronic check,1,1,No,Yes,Yes,0,5,0
C106210,66,Male,36,Month-to-month,99.2,6567.96,Fiber optic,Credit card,4,1,No,Yes,No,0,3,1
C106211,59,Male,26,Month-to-month,115.4,2180.43,DSL,Mailed check,3,1,No,Yes,No,0,5,0
C106212,37,Male,28,Month-to-month,54.24,3041.47,Fiber optic,Credit card,4,1,Yes,Yes,Yes,0,2,1
C106213,55,Female,5,Month-to-month,110.33,7832.61,DSL,Credit card,5,0,No,Yes,No,0,5,0
C106214,42,Female,18,Month-to-month,73.28,6536.87,Fiber optic,Mailed check,1,1,Yes,Yes,Yes,0,2,0
C106215,31,Female,15,Two year,128.43,6442.98,Fiber optic,Mailed check,1,0,Yes,No,No,0,2,0
C106216,28,Female,57,One year,123.4,2493.26,Fiber optic,Credit card,4,1,Yes,Yes,Yes,0,1,0
C106217,49,Male,5,Two year,47.48,7148.84,DSL,Electronic check,2,4,No,No,Yes,0,4,1
C106218,28,Female,37,Month-to-month,43.9,3289.92,No,Mailed check,4,1,Yes,Yes,No,0,3,0
C106219,35,Male,22,Month-to-month,113.31,3672.38,Fiber optic,Bank transfer,3,2,Yes,Yes,No,1,4,1
C106220,44,Female,52,Month-to-month,91.56,2659.29,Fiber optic,Credit card,1,1,,No,Yes,0,5,0
C106221,72,Female,15,Two year,92.44,1180.37,Fiber optic,Bank transfer,2,0,No,Yes,No,0,4,0
C106222,71,Male,17,Month-to-month,117.83,3841.5,Fiber optic,Bank transfer,3,0,No,Yes,Yes,1,4,0
C106223,35,Male,51,Month-to-month,131.15,250.76,Fiber optic,Mailed check,0,1,Yes,Yes,No,0,4,0
C106224,73,Female,45,Month-to-month,51.07,4157.6,DSL,Electronic check,3,1,Yes,Yes,No,0,3,0
C106225,40,Female,63,Month-to-month,92.22,6552.56,Fiber optic,Bank transfer,2,0,No,Yes,No,1,5,0
C106226,28,Female,28,Month-to-month,127.76,8650.63,Fiber optic,Credit card,2,0,Yes,No,Yes,0,1,1
C106227,38,Female,59,Month-to-month,133.46,799.66,Fiber optic,Mailed check,1,1,Yes,Yes,Yes,0,2,0
C106228,61,Male,21,Month-to-month,57.36,2603.49,DSL,Bank transfer,1,0,Yes,No,No,1,5,0
C106229,22,Female,42,One year,33.54,4497.77,Fiber optic,Credit card,1,1,No,Yes,No,0,1,0
C106230,40,Female,69,Month-to-month,50.27,1616.45,DSL,Credit card,0,0,No,Yes,No,0,1,0
C106231,58,Female,17,One year,142.91,1139.77,Fiber optic,,1,0,No,No,No,0,1,1
C106232,42,Female,68,Month-to-month,80.12,4125.63,Fiber optic,Bank transfer,0,1,Yes,No,No,0,3,0
C106233,58,Female,7,Month-to-month,74.41,5268.5,Fiber optic,Electronic check,1,1,Yes,Yes,No,0,1,0
C106234,71,Male,40,Month-to-month,21.7,7399.85,Fiber optic,Bank transfer,2,2,No,No,No,0,1,0
C106235,27,Male,40,Month-to-month,26.63,8980.45,Fiber optic,Electronic check,2,2,No,Yes,No,0,5,0
C106236,39,Male,43,Month-to-month,106.93,6991.01,Fiber optic,Electronic check,2,1,Yes,No,No,0,1,0
C106237,36,Male,51,Month-to-month,96.68,2069.93,DSL,Mailed check,0,0,Yes,No,No,1,2,0
C106238,18,Male,23,One year,94.82,6757.0,DSL,Mailed check,2,0,Yes,No,No,0,5,0
C106239,24,Female,32,Month-to-month,34.34,4880.67,Fiber optic,Electronic check,1,0,Yes,Yes,No,0,4,0
C106240,21,Male,31,Month-to-month,65.77,4112.21,No,Bank transfer,1,2,Yes,Yes,No,0,2,0
C106241,18,Male,17,Month-to-month,125.61,8427.98,Fiber optic,Electronic check,1,0,Yes,No,No,0,1,0
C106242,32,Female,58,Month-to-month,42.74,6348.62,Fiber optic,Electronic check,0,2,Yes,Yes,Yes,0,1,0
C106243,57,Male,35,Month-to-month,134.75,6167.07,Fiber optic,Electronic check,1,0,Yes,No,No,0,5,0
C106244,29,Male,30,Two year,35.79,204.63,No,Credit card,5,0,No,No,No,1,4,0
C106245,39,Male,64,Month-to-month,41.99,7799.14,Fiber optic,Electronic check,5,0,No,No,No,0,1,0
C106246,39,Male,53,Month-to-month,82.11,7160.37,Fiber optic,Credit card,0,0,Yes,Yes,No,1,4,0
C106247,67,Female,51,One year,142.89,2760.58,DSL,Electronic check,0,3,Yes,No,Yes,0,3,1
C106248,64,Female,37,One year,62.84,2699.81,Fiber optic,Bank transfer,4,3,No,Yes,No,0,2,1
C106249,34,Male,6,Two year,105.57,575.96,DSL,Mailed check,2,0,Yes,Yes,No,0,2,0
C106250,46,Female,34,Two year,96.53,552.62,No,Mailed check,2,1,No,Yes,Yes,0,2,0
C106251,63,Male,56,One year,39.45,6050.49,Fiber optic,Credit card,7,1,Yes,Yes,No,0,5,0
C106252,31,Female,25,Two year,52.26,1757.51,Fiber optic,Electronic check,1,1,No,No,No,1,2,1
C106253,67,Female,13,Month-to-month,140.92,8319.58,No,Bank transfer,0,2,Yes,Yes,Yes,0,1,0
C106254,37,Female,63,One year,44.03,7597.4,Fiber optic,Credit card,2,2,Yes,Yes,Yes,0,4,0
C106255,67,Female,66,Two year,110.35,3205.08,Fiber optic,Bank transfer,1,1,Yes,No,Yes,0,3,0
C106256,65,Female,5,One year,145.41,3482.61,DSL,Electronic check,1,3,Yes,No,Yes,0,1,0
C106257,50,Female,11,Two year,35.54,3012.76,DSL,Mailed check,2,0,No,No,No,1,3,0
C106258,72,Female,44,Month-to-month,71.89,922.31,DSL,Electronic check,4,2,Yes,Yes,No,0,1,0
C106259,60,Female,69,Month-to-month,49.11,379.73,Fiber optic,Electronic check,2,1,Yes,Yes,Yes,0,5,0
C106260,32,Female,2,Two year,48.8,4123.99,Fiber optic,Electronic check,5,1,Yes,Yes,No,0,3,1
C106261,29,Female,40,Month-to-month,35.47,8493.06,DSL,Mailed check,2,1,No,No,Yes,1,4,0
C106262,57,Female,37,One year,104.44,8263.52,Fiber optic,Mailed check,3,1,Yes,No,Yes,0,5,1
C106263,71,Male,49,Month-to-month,117.02,7307.56,DSL,Credit card,5,1,,Yes,No,0,2,0
C106264,37,Female,36,One year,107.98,5694.49,Fiber optic,Credit card,2,0,No,Yes,No,0,5,0
C106265,47,Male,70,Two year,140.21,7720.38,Fiber optic,Credit card,2,1,Yes,Yes,Yes,0,4,0
C106266,55,Female,34,Month-to-month,38.94,4684.11,Fiber optic,Mailed check,2,1,Yes,Yes,Yes,0,3,0
C106267,20,Male,58,Month-to-month,61.58,1703.43,No,Mailed check,0,0,Yes,No,Yes,0,5,0
C106268,45,Male,37,Month-to-month,64.79,,Fiber optic,Electronic check,2,2,No,Yes,No,0,2,0
C106269,73,Male,60,Two year,50.17,8293.75,DSL,Electronic check,2,1,No,Yes,Yes,0,4,0
C106270,43,Female,12,One year,38.49,274.49,DSL,Bank transfer,1,2,Yes,No,No,1,2,0
C106271,47,Female,32,Month-to-month,83.27,2337.85,Fiber optic,Bank transfer,2,1,No,Yes,No,0,4,0
C106272,30,Female,4,Month-to-month,128.48,2462.4,No,Credit card,3,1,No,Yes,No,0,1,1
C106273,30,Female,33,Two year,144.09,981.45,No,Electronic check,3,0,No,No,Yes,0,1,0
